Lc_um,kappa2
270.6766917293233,0.0030796216127255385
271.6791979949875,0.0019430222432127021
272.6817042606516,0.0010609974561054123
273.6842105263158,0.00044091959521091366
274.68671679197996,8.797153888459512e-05
275.6892230576441,5.103379295538768e-06
276.69172932330827,0.00019300776428324474
277.6942355889724,0.0006501141079080446
278.69674185463657,0.0013726017180862278
279.69924812030075,0.002354431731583195
280.7017543859649,0.0035873975894384438
281.70426065162906,0.0050611936309270834
282.70676691729324,0.006763501232719277
283.70927318295736,0.008680091773250234
284.71177944862154,0.010794945561679847
285.7142857142857,0.013090385737381657
286.71679197994985,0.015547226020772145
287.719298245614,0.018144931080516635
288.72180451127815,0.020861788176688472
289.72431077694233,0.023675088645221845
290.7268170426065,0.026561317706723674
291.72932330827064,0.02949635101314901
292.7318295739348,0.03245565628951263
293.734335839599,0.0354144983852297
294.7368421052631,0.03834814602117913
295.7393483709273,0.041232078504407514
296.7418546365915,0.044042190682662116
297.7443609022556,0.04675499442565618
298.7468671679198,0.049347814948998606
299.74937343358397,0.05179898033982647
300.7518796992481,0.054088002700005175
301.7543859649123,0.056195749392823874
302.7568922305764,0.05810460296182778
303.7593984962406,0.059798608385123964
304.76190476190476,0.06126360643433811
305.7644110275689,0.06248735202355663
306.76691729323306,0.06345961655903891
307.76942355889724,0.06417227343421765
308.77192982456137,0.06461936595538383
309.77443609022555,0.06479715713030329
310.77694235588973,0.06470416090361046
311.77944862155385,0.06434115457790048
312.78195488721803,0.06371117231669854
313.7844611528822,0.06281947978361195
314.78696741854634,0.061673530129641226
315.7894736842105,0.06028290169652742
316.79197994987464,0.05865921795683875
317.7944862155388,0.056816050359970324
318.796992481203,0.054768804896113715
319.79949874686713,0.05253459332634243
320.8020050125313,0.05013209015512793
321.8045112781955,0.04758137654077286
322.8070175438596,0.044903772448423696
323.8095238095238,0.04212165844860115
324.812030075188,0.0392582886507339
325.8145363408521,0.03633759633527698
326.8170426065163,0.0333839939090238
327.8195488721804,0.030422168855677497
328.8220551378446,0.02747687738720552
329.82456140350877,0.024572737520739053
330.8270676691729,0.021734023310560305
331.8295739348371,0.01898446195508169
332.83208020050125,0.0163470354746825
333.8345864661654,0.013843788618064469
334.83709273182956,0.011495644602728379
335.83959899749374,0.009322230229693428
336.84210526315786,0.007341711834224051
337.84461152882204,0.005570643443759919
338.8471177944862,0.004023828412211137
339.84962406015035,0.0027141956871378917
340.8521303258145,0.0016526917440265751
341.85463659147865,0.000848189090924795
342.85714285714283,0.0003074121081892067
343.859649122807,3.488084321332897e-05
344.86215538847114,3.287322992036086e-05
345.8646616541353,0.000301406048808588
346.8671679197995,0.0008382347866927113
347.8696741854636,0.001638872397313619
348.8721804511278,0.0026966268060075404
349.874686716792,0.004002656844953857
350.8771929824561,0.005546046151471194
351.8796992481203,0.007313894411687943
352.88220551378447,0.00929142518693201
353.8847117794486,0.011462109421582845
354.8872180451128,0.013807803600051079
355.8897243107769,0.016308901398111014
356.8922305764411,0.0189444975610207
357.89473684210526,0.021692562638662184
358.8972431077694,0.024530127117191717
359.89974937343356,0.02743347340815041
360.90225563909775,0.03037833409030215
361.90476190476187,0.033340094747214416
362.90726817042605,0.036293999705172456
363.90977443609023,0.03921535895178287
364.91228070175436,0.04207975450575337
365.91478696741854,0.044863244512917407
366.91729323308266,0.047542563362582696
367.91979949874684,0.05009531615154689
368.922305764411,0.052500165870362436
369.92481203007515,0.05473701174726888
370.9273182957393,0.0567871572591189
371.9298245614035,0.058633466404986595
372.93233082706763,0.06026050693625788
373.9348370927318,0.061654679346025136
374.937343358396,0.06280433053963376
375.9398496240601,0.063699851236277
376.9423558897243,0.0643337562875114
377.9448621553885,0.06470074724135765
378.9473684210526,0.06479775662904899
379.9498746867168,0.06462397360425884
380.9523809523809,0.06418085072050424
381.9548872180451,0.0634720917900768
382.95739348370927,0.0625036209259811
383.9598997493734,0.061283533025641865
384.9624060150376,0.05982202611025767
385.96491228070175,0.058131316085338815
386.9674185463659,0.05622553463489784
387.96992481203006,0.05412061110273511
388.97243107769424,0.05183413934811012
389.97493734335836,0.04938523068867221
390.97744360902254,0.04679435415982055
391.97994987468667,0.04408316542567352
392.98245614035085,0.041274325771681386
393.98496240601503,0.03839131269182361
394.98746867167915,0.035458223653583136
395.98997493734333,0.03249957468091263
396.9924812030075,0.029540095438727102
397.99498746867164,0.026604522531693146
398.9974937343358,0.023717392745010706
400.0,0.02090283795537428
